//1,2,3,4,5,6,7,8,9,10,11,12,13,10,15,16,17,18,19,20,21,22,23,20,25,26,27,28,29,30,31,32
1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,30,1,1,1,0,0,0,1,14,14,14,14,1
1,0,1,0,1,0,1,30,1,0,1,0,1,13,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1
1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,14,14,14,14,1
1,0,0,4,0,0,0,7,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,14,14,14,14,1
1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,12,0,0,0,1,1,1,0,0,0,1,14,14,14,14,1
1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,14,2,2,2,1
1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,14,2,2,2,1
1,14,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,9,0,30,0,0,0,1,0,1,0,14,14,14,1
1,0,1,0,1,2,1,0,1,0,1,14,1,0,1,9,1,0,1,0,1,1,1,0,0,0,1,2,2,2,14,1
1,0,1,0,1,0,1,0,1,30,1,0,1,0,1,9,1,0,1,0,1,0,0,0,1,0,1,2,14,14,0,1
1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,9,1,0,1,0,1,0,0,0,1,0,1,2,14,2,2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,1,0,1,2,14,2,2,1
1,1,1,1,9,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,14,2,2,1
1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
